3.711343509216115777e+00 0.000000000000000000e+00
3.714997211791061016e+00 0.000000000000000000e+00
3.722304616940951494e+00 0.000000000000000000e+00
3.729612022090841972e+00 0.000000000000000000e+00
3.736919427240732894e+00 7.101362313265848361e-06
3.744226832390623372e+00 1.344716809354535572e-03
3.751534237540513850e+00 3.644575159339670089e-03
3.758841642690404328e+00 5.949926740219603841e-03
3.766149047840294806e+00 8.218012667822714029e-03
3.773456452990185284e+00 1.044737806829396098e-02
3.780763858140075762e+00 1.272719063334295034e-02
3.788071263289966684e+00 1.495310966485712857e-02
3.795378668439857162e+00 1.715864688294383919e-02
3.802686073589747640e+00 1.934288160625853917e-02
3.809993478739638118e+00 2.148508427302793858e-02
3.817300883889528595e+00 2.370078694016633514e-02
3.824608289039419073e+00 2.585647640331371205e-02
3.831915694189309995e+00 2.798405069553994151e-02
3.839223099339200473e+00 3.010012214034048922e-02
3.846530504489090951e+00 3.218134516155177205e-02
3.853837909638981429e+00 3.423450002492490346e-02
3.861145314788871907e+00 3.629558509608472178e-02
3.868452719938762385e+00 3.848559830300877366e-02
3.875760125088652863e+00 4.045433635342646217e-02
3.883067530238543341e+00 4.266347897065900924e-02
3.890374935388434263e+00 4.447791384240312035e-02
3.897682340538324741e+00 4.663527417443055073e-02
3.904989745688215219e+00 4.841053317649197246e-02
3.912297150838105697e+00 5.065176352304074509e-02
3.919604555987996175e+00 5.261211186761553804e-02
3.926911961137886653e+00 5.417847336187150281e-02
3.934219366287777575e+00 5.658856272013775002e-02
3.941526771437668053e+00 5.855121739919186274e-02
3.948834176587558531e+00 6.017195325763208258e-02
3.956141581737449009e+00 6.222082988584894808e-02
3.963448986887339487e+00 6.417094022571921685e-02
3.970756392037229965e+00 6.605159610322033914e-02
3.978063797187120443e+00 6.796998758836894639e-02
3.985371202337011365e+00 6.985639986995230422e-02
3.992678607486901843e+00 7.162612278711862068e-02
3.999986012636792321e+00 7.327779028288269880e-02
4.007293417786682355e+00 7.557198229754816254e-02
4.014600822936573721e+00 7.723121152094099273e-02
4.021908228086463311e+00 7.899841733349401152e-02
4.029215633236354677e+00 8.060826890326049099e-02
4.036523038386244266e+00 8.281782219924484212e-02
4.043830443536135633e+00 8.427149430711664002e-02
4.051137848686026111e+00 8.636733405672920860e-02
4.058445253835916589e+00 8.791180515615575064e-02
4.065752658985807955e+00 9.003537567177397061e-02
4.073060064135697544e+00 9.132807453015549803e-02
4.080367469285588911e+00 9.335978432236369251e-02
4.087674874435478500e+00 9.463170317363851780e-02
4.094982279585369866e+00 9.698367807055700840e-02
4.102289684735259456e+00 9.840873914153773494e-02
4.109597089885150822e+00 1.003919543402304326e-01
4.116904495035040412e+00 1.019741378195621051e-01
4.124211900184931778e+00 1.034403450877398184e-01
4.131519305334821368e+00 1.053210268698914348e-01
4.138826710484712734e+00 1.069818536277668680e-01
4.146134115634602324e+00 1.087619388084855448e-01
4.153441520784493690e+00 1.101462609832517536e-01
4.160748925934385056e+00 1.122157212718793151e-01
