3.138913422568984757e+00 0.000000000000000000e+00
3.142111961191439207e+00 0.000000000000000000e+00
3.148509038436348106e+00 0.000000000000000000e+00
3.154906115681257006e+00 0.000000000000000000e+00
3.161303192926165906e+00 6.227298360719286459e-06
3.167700270171074806e+00 1.174915810471130430e-03
3.174097347415983705e+00 3.188699846487015599e-03
3.180494424660892605e+00 5.211639772631053436e-03
3.186891501905801505e+00 7.176170945296414874e-03
3.193288579150710405e+00 9.152961699372699766e-03
3.199685656395619304e+00 1.116645539596149497e-02
3.206082733640528204e+00 1.304937939701475771e-02
3.212479810885436660e+00 1.501613196304547003e-02
3.218876888130345559e+00 1.694245548859387232e-02
3.225273965375254459e+00 1.883967883088855794e-02
3.231671042620163359e+00 2.070217062230033170e-02
3.238068119865072259e+00 2.261978120892975744e-02
3.244465197109981158e+00 2.451267131630419094e-02
3.250862274354890058e+00 2.628215691177551369e-02
3.257259351599798958e+00 2.818985662573833192e-02
3.263656428844707857e+00 3.003377668115538371e-02
3.270053506089616757e+00 3.179304528404935937e-02
3.276450583334525657e+00 3.371448933385919750e-02
3.282847660579434557e+00 3.542021532046403520e-02
3.289244737824343456e+00 3.709311532680326096e-02
3.295641815069252356e+00 3.910523587772911369e-02
3.302038892314161256e+00 4.078134335970205748e-02
3.308435969559070156e+00 4.256942963105986993e-02
3.314833046803979055e+00 4.424324337641254157e-02
3.321230124048887511e+00 4.580799309320623264e-02
3.327627201293796411e+00 4.786388436283636055e-02
3.334024278538705310e+00 4.940525390598609484e-02
3.340421355783614210e+00 5.121290176881324041e-02
3.346818433028523110e+00 5.267779493803171481e-02
3.353215510273432010e+00 5.450617196130687347e-02
3.359612587518340909e+00 5.624127579687132616e-02
3.366009664763249809e+00 5.771029987324166610e-02
3.372406742008158709e+00 5.965245538773803619e-02
3.378803819253067608e+00 6.098536309746430822e-02
3.385200896497976508e+00 6.263389591775267440e-02
3.391597973742885408e+00 6.455332148977979689e-02
3.397995050987794308e+00 6.604892957343939941e-02
3.404392128232703207e+00 6.750901128434563803e-02
3.410789205477612107e+00 6.917877801164747098e-02
3.417186282722521007e+00 7.084098068430925987e-02
3.423583359967429907e+00 7.235457693291585946e-02
3.429980437212338806e+00 7.389188656589981696e-02
3.436377514457247706e+00 7.551481290877783137e-02
3.442774591702156606e+00 7.717654713896654473e-02
3.449171668947065506e+00 7.873726959254513658e-02
3.455568746191974405e+00 8.021814096892139478e-02
3.461965823436883305e+00 8.163890799762552053e-02
3.468362900681791761e+00 8.334048379364039638e-02
3.474759977926700660e+00 8.466178589447725944e-02
3.481157055171609560e+00 8.657576021561516622e-02
3.487554132416518460e+00 8.778760729886568581e-02
3.493951209661427360e+00 8.945056209071391984e-02
3.500348286906336259e+00 9.055551582366276608e-02
3.506745364151245159e+00 9.258581023335187010e-02
3.513142441396154059e+00 9.376838283925058304e-02
3.519539518641062958e+00 9.536452544724501046e-02
3.525936595885971858e+00 9.648587422346759090e-02
3.532333673130880758e+00 9.842322771077556542e-02
3.538730750375789658e+00 9.966176588826726468e-02
3.545127827620698557e+00 1.013116931633096796e-01
3.551524904865607457e+00 1.025096569185196399e-01
3.557921982110516357e+00 1.041834772538441090e-01
3.564319059355425257e+00 1.052242638582933792e-01
3.570716136600333712e+00 1.069643661544216195e-01
3.577113213845242612e+00 1.083810013572474029e-01
3.583510291090151512e+00 1.100643246128711755e-01
3.589907368335060411e+00 1.111599744747810842e-01
